customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
42,2026-08-27 14:33:09,2026-08-28 05:15:00,P,Outage,-73.58548091038682,45.55283726192234,A,Work assigned,58,Equipment failure,1000,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 18:01:59,2026-08-27 22:15:00,P,Outage,-71.96951087289976,48.37297477105795,L,Crew at work,,NA,5979,,20260827210013,2026-08-28 01:08:53
283,2026-08-27 16:29:36,2026-08-27 22:45:00,P,Outage,-72.43175234218559,46.34285690639297,L,Crew at work,,NA,1314,,20260827210013,2026-08-28 01:08:53
4,2026-08-27 17:02:20,,P,Outage,-71.83448695124812,46.942878317690905,N,NA,,NA,7983,,20260827210013,2026-08-28 01:08:53
8,2026-08-27 19:44:34,2026-08-27 21:45:00,P,Outage,-73.00483982702353,45.40738103532163,L,Crew at work,51,Vegetation damage,6258,,20260827210013,2026-08-28 01:08:53
293,2026-08-27 18:12:02,2026-08-27 21:30:00,P,Outage,-73.67002191670896,45.526779475199845,R,Crew en route,,NA,0121,,20260827210013,2026-08-28 01:08:53
52,2026-08-27 19:22:27,2026-08-27 21:15:00,P,Outage,-73.8085788486176,45.70702190236119,R,Crew en route,,NA,9160,,20260827210013,2026-08-28 01:08:53
58,2026-08-27 16:28:45,2026-08-27 23:15:00,P,Outage,-71.71710177741775,46.67310894460278,R,Crew en route,,NA,2102,,20260827210013,2026-08-28 01:08:53
50,2026-08-27 18:46:35,,P,Outage,-73.49118992217043,45.64882156314743,N,NA,,NA,0119,,20260827210013,2026-08-28 01:08:53
859,2026-08-27 16:39:25,,P,Outage,-75.56655076984157,45.60476352883682,L,Crew at work,,NA,2375,,20260827210013,2026-08-28 01:08:53
68,2026-08-27 18:51:32,,P,Outage,-73.23764093878985,45.29136591582418,N,NA,,NA,6075,,20260827210013,2026-08-28 01:08:53
4,2026-08-27 16:42:58,2026-08-27 21:15:00,P,Outage,-73.16287420615475,45.88947646412136,R,Crew en route,,NA,8035,,20260827210013,2026-08-28 01:08:53
5,2026-08-27 17:27:11,,P,Outage,-71.56262429385859,46.807257290682465,N,NA,11,Equipment failure,8374,,20260827210013,2026-08-28 01:08:53
85,2026-08-27 16:47:23,,P,Outage,-73.6310442722189,45.50986365251481,R,Crew en route,,NA,1000,,20260827210013,2026-08-28 01:08:53
6,2026-08-27 15:59:01,2026-08-27 23:45:00,P,Outage,-75.8479144074407,46.08524580063658,R,Crew en route,21,Weather conditions,4956,,20260827210013,2026-08-28 01:08:53
168,2026-08-27 16:59:43,2026-08-27 21:15:00,P,Outage,-75.3812413785247,45.56760198150158,R,Crew en route,,NA,1562,,20260827210013,2026-08-28 01:08:53
2202,2026-08-27 16:59:40,2026-08-27 21:15:00,P,Outage,-75.40244063854277,45.58809335992497,R,Crew en route,,NA,1562,,20260827210013,2026-08-28 01:08:53
21,2026-08-27 20:04:44,2026-08-27 22:15:00,P,Outage,-70.99244599911272,46.054951449216674,R,Crew en route,,NA,6576,,20260827210013,2026-08-28 01:08:53
40,2026-08-27 19:11:37,2026-08-27 21:15:00,P,Outage,-73.11266467001595,46.021691663836464,N,NA,,NA,5775,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 19:06:44,2026-08-27 22:15:00,P,Outage,-70.58792031344954,47.44879888898503,R,Crew en route,,NA,1230,,20260827210013,2026-08-28 01:08:53
3,2026-08-27 20:19:24,2026-08-27 22:15:00,P,Outage,-75.84860805178714,46.086644694194256,R,Crew en route,,NA,4956,,20260827210013,2026-08-28 01:08:53
15,2026-08-27 19:15:06,2026-08-27 21:15:00,P,Outage,-74.21815972910838,46.00379473097425,R,Crew en route,,NA,9290,,20260827210013,2026-08-28 01:08:53
136,2026-08-27 10:31:05,2026-08-27 22:45:00,P,Outage,-73.59046467328032,45.544900205565625,L,Crew at work,11,Equipment failure,1000,,20260827210013,2026-08-28 01:08:53
4,2026-08-27 14:59:42,2026-08-27 23:15:00,P,Outage,-73.33498209952157,45.679452380429375,A,Work assigned,,NA,9326,,20260827210013,2026-08-28 01:08:53
26,2026-08-27 15:06:51,,P,Outage,-73.73577795128566,45.5892578168677,L,Crew at work,11,Equipment failure,9404,,20260827210013,2026-08-28 01:08:53
6,2026-08-27 14:39:36,2026-08-27 22:15:00,P,Outage,-73.50880765398504,45.49743380821362,R,Crew en route,,NA,7335,,20260827210013,2026-08-28 01:08:53
11,2026-08-27 18:26:34,2026-08-28 05:15:00,P,Outage,-73.49986669541731,45.626106021168255,A,Work assigned,,NA,0109,,20260827210013,2026-08-28 01:08:53
23,2026-08-27 19:01:41,2026-08-27 23:15:00,P,Outage,-71.46423585843606,48.51026025317374,R,Crew en route,,NA,1475,,20260827210013,2026-08-28 01:08:53
1245,2026-08-27 20:33:34,2026-08-27 22:30:00,P,Outage,-72.57447346989375,48.91536612182428,R,Crew en route,,NA,4944,,20260827210013,2026-08-28 01:08:53
41,2026-08-27 16:39:25,,P,Outage,-75.54858277275405,45.6027471851693,N,NA,,NA,9431,,20260827210013,2026-08-28 01:08:53
5,2026-08-27 20:49:18,,P,Outage,-75.80516441431132,45.96728654553068,N,NA,,NA,2618,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 14:58:47,,P,Outage,-73.27885906946547,45.68155440322645,N,NA,,NA,5937,,20260827210013,2026-08-28 01:08:53
13,2026-08-27 18:55:45,,P,Outage,-73.28563797751175,45.51546265655766,N,NA,,NA,6129,,20260827210013,2026-08-28 01:08:53
2,2026-08-27 17:02:20,,P,Outage,-71.83583183498513,46.94376471563664,N,NA,,NA,7983,,20260827210013,2026-08-28 01:08:53
140,2026-08-27 18:44:26,,P,Outage,-73.25397198204033,45.27425127086247,A,Work assigned,,NA,7110,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 18:37:35,2026-08-27 23:15:00,P,Outage,-73.85286132378992,45.617366286828315,N,NA,,NA,9371,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 17:56:27,2026-08-27 21:45:00,P,Outage,-71.52431189535737,45.32689025759551,L,Crew at work,,NA,4911,,20260827210013,2026-08-28 01:08:53
8,2026-08-27 14:37:56,2026-08-27 22:15:00,P,Outage,-73.50758951279192,45.655332742643346,R,Crew en route,,NA,0119,,20260827210013,2026-08-28 01:08:53
4,2026-08-27 17:41:11,,P,Outage,-71.4282204082302,46.78965988060872,A,Work assigned,,NA,5701,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 15:04:30,,P,Outage,-76.4169373044896,45.76025230158523,R,Crew en route,,NA,9175,,20260827210013,2026-08-28 01:08:53
58,2026-08-27 16:13:10,2026-08-27 21:15:00,P,Outage,-79.10151340835728,46.715773584947286,L,Crew at work,54,Accident or incident,9130,,20260827210013,2026-08-28 01:08:53
8,2026-08-27 14:09:16,,P,Outage,-73.68550965283208,45.57794806310506,R,Crew en route,,NA,5320,,20260827210013,2026-08-28 01:08:53
81,2026-08-27 18:52:11,,P,Outage,-74.16426428448534,45.9975076075298,A,Work assigned,,NA,9290,,20260827210013,2026-08-28 01:08:53
2,2026-08-27 19:04:02,,P,Outage,-74.927923294173425,45.70275527001301,A,Work assigned,,NA,4959,,20260827210013,2026-08-28 01:08:53
68,2026-08-27 18:40:51,2026-08-27 22:45:00,P,Outage,-70.73092218239684,48.35007821218888,L,Crew at work,,NA,5329,,20260827210013,2026-08-28 01:08:53
84,2026-08-27 20:40:44,,P,Outage,-70.9025226190594,47.04662718567867,A,Work assigned,,NA,1308,,20260827210013,2026-08-28 01:08:53
8,2026-08-27 16:14:52,2026-08-27 23:15:00,P,Outage,-75.8101610630196,45.62035368051805,N,NA,,NA,1617,,20260827210013,2026-08-28 01:08:53
7,2026-08-27 16:39:02,2026-08-27 23:15:00,P,Outage,-72.32293274671812,46.37401132423783,N,NA,,NA,1314,,20260827210013,2026-08-28 01:08:53
16,2026-08-27 14:36:46,2026-08-28 05:15:00,P,Outage,-73.5291666469431,45.61048393289644,A,Work assigned,21,Weather conditions,1000,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 14:44:47,2026-08-27 21:15:00,P,Outage,-73.01078260297238,45.114875047360044,N,NA,57,Accident or incident,8350,,20260827210013,2026-08-28 01:08:53
208,2026-08-27 18:46:42,,P,Outage,-73.44370967426339,45.98113122910697,L,Crew at work,,NA,7803,,20260827210013,2026-08-28 01:08:53
1,2026-08-27 19:40:55,2026-08-27 21:45:00,P,Outage,-75.78545692227237,45.48146807050694,R,Crew en route,,NA,2642,,20260827210013,2026-08-28 01:08:53
13,2026-08-27 19:22:29,2026-08-27 21:30:00,P,Outage,-70.7718369757708,46.08740968589579,R,Crew en route,,NA,6162,,20260827210013,2026-08-28 01:08:53
10,2026-08-27 18:25:30,2026-08-27 22:15:00,P,Outage,-72.95687764145963,45.59491819680493,R,Crew en route,,NA,4800,,20260827210013,2026-08-28 01:08:53
18,2026-08-27 14:51:21,2026-08-27 22:45:00,P,Outage,-73.41222429405563,45.686964333701546,N,NA,,NA,9326,,20260827210013,2026-08-28 01:08:53
52,2026-08-27 16:15:30,2026-08-27 22:15:00,P,Outage,-75.88647127348774,45.45306830183593,N,NA,,NA,1185,,20260827210013,2026-08-28 01:08:53
12,2026-08-27 15:33:58,2026-08-27 23:15:00,P,Outage,-73.52118722489726,45.60987633367635,N,NA,,NA,1000,,20260827210013,2026-08-28 01:08:53
3,2026-08-27 16:41:26,,P,Outage,-73.82192582939301,45.5995589597001,R,Crew en route,,NA,2261,,20260827210013,2026-08-28 01:08:53
13,2026-08-27 15:51:57,2026-08-28 12:15:00,P,Outage,-78.7485112603351,51.4860954168512,R,Crew en route,,NA,9454,,20260827210013,2026-08-28 01:08:53
7,2026-08-27 18:40:10,,P,Outage,-73.25286568619045,45.271723095407566,N,NA,,NA,7110,,20260827210013,2026-08-28 01:08:53
2,2026-08-28 07:39:59,2026-08-28 09:30:00,P,Outage,-72.78122776184095,45.4616305789904,N,NA,44,Accident or incident,8581,,20260828083012,2026-08-28 12:44:54
1124,2026-08-28 07:39:59,2026-08-28 09:30:00,P,Outage,-72.76945266576523,45.458963180143854,A,Work assigned,44,Accident or incident,2420,,20260828083012,2026-08-28 12:44:54
159,2026-08-28 08:09:12,2026-08-28 12:15:00,I,Interruption,-73.43805972198109,45.46535634672434,L,Crew at work,61,NA,1535,,20260828083012,2026-08-28 12:44:54
1,2026-08-28 07:48:03,2026-08-28 16:30:00,I,Interruption,-74.05872631186213,45.23519421465422,L,Crew at work,61,NA,8206,,20260828083012,2026-08-28 12:44:54
3,2026-08-28 07:32:18,2026-08-28 12:15:00,I,Interruption,-73.78997281884972,46.09370076549428,L,Crew at work,61,NA,5458,,20260828083012,2026-08-28 12:44:54
2,2026-08-28 05:48:43,2026-08-30 18:00:00,I,Interruption,-77.5071124019625,53.59927664701203,L,Crew at work,71,NA,9165,,20260828083012,2026-08-28 12:44:54
2,2026-08-27 23:31:52,2026-08-28 10:45:00,P,Outage,-62.068108930212205,50.22665521612006,L,Crew at work,11,Equipment failure,1032,,20260828083012,2026-08-28 12:44:54
8,2026-08-27 14:09:16,2026-08-28 10:15:00,P,Outage,-73.68550965283208,45.57794806310506,R,Crew en route,11,Equipment failure,5320,,20260828083012,2026-08-28 12:44:54
6,2026-08-28 08:07:56,2026-08-28 13:15:00,I,Interruption,-73.77550601222207,45.65250365601352,L,Crew at work,63,NA,5629,,20260828083012,2026-08-28 12:44:54
106,2026-08-28 06:50:57,2026-08-28 15:45:00,I,Interruption,-73.62921434613959,45.43009042896801,L,Crew at work,63,NA,0107,,20260828083012,2026-08-28 12:44:54
24,2026-08-28 08:26:44,2026-08-28 16:30:00,I,Interruption,-73.63081393825777,45.47620932642263,L,Crew at work,67,NA,1000,,20260828083012,2026-08-28 12:44:54
