customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-09-17 07:16:41,,I,Interruption,-71.27188397936136,46.69659001857061,A,Work assigned,61,NA,7158,,20260917214007,2026-09-18 01:51:16
2,2026-09-17 16:00:22,2026-09-18 00:00:00,I,Interruption,-67.09198836978612,52.796665752692626,L,Crew at work,67,NA,2303,,20260917214007,2026-09-18 01:51:16
1,2026-09-17 17:26:55,,P,Outage,-72.29364471324567,46.36813500760075,A,Work assigned,,NA,1314,,20260917214007,2026-09-18 01:51:16
88,2026-09-17 21:36:58,2026-09-17 23:30:00,P,Outage,-73.33205273877343,45.5341605889892,L,Crew at work,11,Equipment failure,6210,,20260917214007,2026-09-18 01:51:16
50,2026-09-17 21:27:22,,P,Outage,-73.8662148607007,50.4211404093687,R,Crew en route,,NA,1209,,20260917214007,2026-09-18 01:51:16
5,2026-09-17 16:56:50,2026-09-17 22:45:00,P,Outage,-72.52943530019593,45.90810065782814,N,NA,,NA,2117,,20260917214007,2026-09-18 01:51:16
196,2026-09-17 20:53:45,2026-09-17 22:30:00,P,Outage,-71.25194599971046,46.85211045342255,L,Crew at work,44,Accident or incident,1769,,20260917214007,2026-09-18 01:51:16
167,2026-09-17 17:14:36,2026-09-17 22:15:00,P,Outage,-71.29149800741708,46.10426465991588,L,Crew at work,33,Accident or incident,9169,,20260917214007,2026-09-18 01:51:16
27,2026-09-18 07:35:37,,P,Outage,-73.99258013701188,45.78570874166025,N,NA,,NA,7194,,20260918074002,2026-09-18 11:56:58
17,2026-09-18 00:29:25,,P,Outage,-74.17077399243067,45.397802967110486,L,Crew at work,11,Equipment failure,7368,,20260918074002,2026-09-18 11:56:58
4,2026-09-18 06:23:47,2026-09-18 08:30:00,P,Outage,-72.53945201566549,46.29825770081114,N,NA,,NA,1314,,20260918074002,2026-09-18 11:56:58
28,2026-09-18 06:25:56,2026-09-18 08:30:00,P,Outage,-73.11010645863864,46.280531807412196,N,NA,,NA,7332,,20260918074002,2026-09-18 11:56:58
88,2026-09-17 21:36:58,,P,Outage,-73.33205273877343,45.5341605889892,L,Crew at work,11,Equipment failure,6210,,20260918074002,2026-09-18 11:56:58
1,2026-09-18 06:09:01,2026-09-18 08:45:00,P,Outage,-71.33486588096159,46.31955526604936,N,NA,,NA,7095,,20260918074002,2026-09-18 11:56:58
1,2026-09-18 06:43:57,2026-09-18 09:00:00,P,Outage,-71.73670396855336,48.440130252871015,N,NA,,NA,2588,,20260918074002,2026-09-18 11:56:58
2,2026-09-18 07:32:30,2026-09-18 15:45:00,I,Interruption,-72.31479711707405,45.216779783320334,L,Crew at work,62,NA,1439,,20260918074002,2026-09-18 11:56:58
1306,2026-09-18 07:04:59,2026-09-18 09:00:00,P,Outage,-71.81987346990428,48.4342190285541,R,Crew en route,44,Accident or incident,2057,,20260918074002,2026-09-18 11:56:58
8,2026-09-18 08:00:39,2026-09-18 14:15:00,I,Interruption,-73.8293079182646,45.65525946292684,L,Crew at work,62,NA,1413,,20260918111011,2026-09-18 15:25:27
6,2026-09-18 08:47:55,2026-09-18 12:30:00,I,Interruption,-73.18470840062899,45.60608446579693,L,Crew at work,61,NA,4713,,20260918111011,2026-09-18 15:25:27
6,2026-09-18 07:55:24,2026-09-18 14:00:00,I,Interruption,-73.82909172764917,45.65568918124322,L,Crew at work,62,NA,1413,,20260918111011,2026-09-18 15:25:27
287,2026-09-18 08:00:15,2026-09-18 14:15:00,I,Interruption,-71.98540133334646,45.952128993749334,L,Crew at work,77,NA,9446,,20260918111011,2026-09-18 15:25:27
17,2026-09-18 00:29:25,2026-09-18 13:15:00,P,Outage,-74.17077399243067,45.397802967110486,L,Crew at work,11,Equipment failure,7368,,20260918111011,2026-09-18 15:25:27
28,2026-09-18 06:25:56,2026-09-18 12:15:00,P,Outage,-73.11010645863864,46.280531807412196,L,Crew at work,51,Vegetation damage,7332,,20260918111011,2026-09-18 15:25:27
1,2026-09-18 06:43:57,2026-09-18 13:45:00,P,Outage,-71.73670396855336,48.440130252871015,N,NA,,NA,2588,,20260918111011,2026-09-18 15:25:27
2,2026-09-18 09:08:32,2026-09-18 16:15:00,I,Interruption,-76.13865096462584,46.07020889491283,L,Crew at work,61,NA,9530,,20260918111011,2026-09-18 15:25:27
1,2026-09-18 09:08:52,2026-09-18 12:15:00,I,Interruption,-76.13187874135816,46.07002365483158,L,Crew at work,61,NA,9530,,20260918111011,2026-09-18 15:25:27
5,2026-09-18 08:48:34,,I,Interruption,-73.18477056140298,45.60564887346829,L,Crew at work,61,NA,4713,,20260918111011,2026-09-18 15:25:27
4,2026-09-18 08:23:31,2026-09-18 12:00:00,I,Interruption,-73.83792761322263,46.26524592616655,L,Crew at work,63,NA,6363,,20260918111011,2026-09-18 15:25:27
1,2026-09-18 08:46:54,2026-09-18 15:00:00,I,Interruption,-75.7733314040941,45.43372084802395,L,Crew at work,62,NA,2642,,20260918111011,2026-09-18 15:25:27
60,2026-09-18 08:44:29,2026-09-18 12:45:00,I,Interruption,-71.26789821079686,46.792106281289236,L,Crew at work,63,NA,5701,,20260918111011,2026-09-18 15:25:27
3,2026-09-18 08:44:51,2026-09-18 15:45:00,I,Interruption,-71.61872852145882,46.5479443884475,L,Crew at work,62,NA,4248,,20260918111011,2026-09-18 15:25:27
7,2026-09-18 08:43:16,2026-09-18 12:15:00,P,Outage,-71.96376741936797,46.79105310725074,N,NA,,NA,8596,,20260918111011,2026-09-18 15:25:27
5,2026-09-18 08:30:15,,P,Outage,-75.71799128102656,45.74575404032846,N,NA,,NA,9431,,20260918111011,2026-09-18 15:25:27
306,2026-09-18 08:30:16,2026-09-18 15:45:00,I,Interruption,-73.54882801924366,45.60438803205509,L,Crew at work,61,NA,0201,,20260918111011,2026-09-18 15:25:27
34,2026-09-18 08:30:40,2026-09-18 11:45:00,I,Interruption,-76.98475736725419,49.04837085788638,L,Crew at work,61,NA,4314,,20260918111011,2026-09-18 15:25:27
52,2026-09-18 08:06:35,2026-09-18 14:15:00,I,Interruption,-75.88647127348774,45.45306830183593,L,Crew at work,62,NA,1185,,20260918111011,2026-09-18 15:25:27
1,2026-09-18 00:49:27,,P,Outage,-70.74213161830801,46.69695067315684,N,NA,,NA,7710,,20260918111011,2026-09-18 15:25:27
6,2026-09-18 08:04:44,2026-09-18 18:15:00,I,Interruption,-74.14895173213058,45.9119762623881,L,Crew at work,61,NA,5221,,20260918111011,2026-09-18 15:25:27
1,2026-09-18 08:09:32,2026-09-18 18:15:00,I,Interruption,-74.14819091396825,45.910967935051936,L,Crew at work,61,NA,5221,,20260918111011,2026-09-18 15:25:27
9,2026-09-18 08:29:07,2026-09-18 12:15:00,I,Interruption,-73.23305227284386,45.282392941785645,L,Crew at work,62,NA,6075,,20260918111011,2026-09-18 15:25:27
3,2026-09-18 07:50:47,2026-09-18 12:15:00,P,Outage,-70.05144450729915,47.35871454283299,L,Crew at work,54,Accident or incident,3948,,20260918111011,2026-09-18 15:25:27
2,2026-09-18 08:55:10,,P,Outage,-73.49333291173168,46.183216054743355,R,Crew en route,,NA,6678,,20260918111011,2026-09-18 15:25:27
97,2026-09-18 08:53:18,2026-09-18 13:30:00,I,Interruption,-75.79421628629615,45.85223489533264,L,Crew at work,61,NA,2042,,20260918111011,2026-09-18 15:25:27
4,2026-09-18 09:00:04,2026-09-18 14:15:00,I,Interruption,-73.29999022008266,45.36177978289085,L,Crew at work,61,NA,7470,,20260918111011,2026-09-18 15:25:27
17,2026-09-18 09:00:44,2026-09-18 14:45:00,I,Interruption,-72.18045704327571,48.26103169024852,L,Crew at work,62,NA,4026,,20260918111011,2026-09-18 15:25:27
37,2026-09-18 08:59:31,2026-09-18 13:00:00,I,Interruption,-68.65209900807946,47.44417248653259,L,Crew at work,62,NA,7170,,20260918111011,2026-09-18 15:25:27
20,2026-09-18 09:03:37,2026-09-18 13:15:00,I,Interruption,-73.52442794197519,45.320793289940795,L,Crew at work,61,NA,7572,,20260918111011,2026-09-18 15:25:27
11,2026-09-18 09:05:11,2026-09-18 13:15:00,I,Interruption,-73.4307743802064,45.675466509201065,L,Crew at work,61,NA,9326,,20260918111011,2026-09-18 15:25:27
5,2026-09-18 09:01:48,2026-09-18 14:45:00,I,Interruption,-66.72914653425104,50.17418745064892,L,Crew at work,61,NA,2366,,20260918111011,2026-09-18 15:25:27
6,2026-09-18 09:41:26,2026-09-18 11:45:00,P,Outage,-73.6054865273772,45.75244035926902,R,Crew en route,,NA,6972,,20260918111011,2026-09-18 15:25:27
66,2026-09-18 09:42:00,2026-09-18 15:45:00,I,Interruption,-73.65290559283446,45.452239735701,L,Crew at work,61,NA,0105,,20260918111011,2026-09-18 15:25:27
423,2026-09-18 09:36:22,2026-09-18 16:15:00,I,Interruption,-73.46356360635066,45.73332654247346,L,Crew at work,61,NA,5482,,20260918111011,2026-09-18 15:25:27
2,2026-09-18 09:09:28,2026-09-18 11:15:00,I,Interruption,-76.12729766249676,46.069890786683416,R,Crew en route,61,NA,9530,,20260918111011,2026-09-18 15:25:27
