customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
2,2026-08-01 14:03:13,2026-08-01 22:15:00,P,Outage,-72.07389734903549,45.15050068209967,N,NA,,NA,8359,,20260801210018,2026-08-02 01:13:24
29,2026-08-01 13:53:25,2026-08-01 23:15:00,P,Outage,-73.38048252443541,45.58026392046288,L,Crew at work,,NA,4410,,20260801210018,2026-08-02 01:13:24
15,2026-08-01 16:19:47,2026-08-01 23:15:00,P,Outage,-75.9522101497119,46.2253698422034,N,NA,,NA,1472,,20260801210018,2026-08-02 01:13:24
1,2026-08-01 15:26:52,2026-08-01 22:15:00,P,Outage,-73.36357693116216,46.09373402094385,R,Crew en route,,NA,8650,,20260801210018,2026-08-02 01:13:24
2,2026-08-01 16:06:36,2026-08-01 23:15:00,P,Outage,-72.65983265130104,45.02143693105246,A,Work assigned,,NA,1020,,20260801210018,2026-08-02 01:13:24
13,2026-08-01 17:53:36,2026-08-01 22:15:00,P,Outage,-76.34364850847524,45.77131415995736,R,Crew en route,,NA,9175,,20260801210018,2026-08-02 01:13:24
4,2026-08-01 15:27:13,2026-08-02 14:15:00,P,Outage,-75.81474988999629,46.591633258422064,N,NA,,NA,5766,,20260801210018,2026-08-02 01:13:24
1,2026-08-01 19:22:02,2026-08-01 21:15:00,P,Outage,-74.40513051663063,45.123021385590974,N,NA,,NA,5994,,20260801210018,2026-08-02 01:13:24
2,2026-08-01 19:21:01,2026-08-01 21:30:00,P,Outage,-72.79825315953305,46.5837693239137,N,NA,,NA,6882,,20260801210018,2026-08-02 01:13:24
7,2026-08-01 16:47:48,2026-08-01 21:30:00,P,Outage,-75.23959047972009,46.64974951089251,N,NA,,NA,1871,,20260801210018,2026-08-02 01:13:24
66,2026-08-01 20:12:06,2026-08-01 22:15:00,P,Outage,-75.26406707259268,46.63597891165731,N,NA,,NA,1310,,20260801210018,2026-08-02 01:13:24
21,2026-08-01 18:09:58,,P,Outage,-74.13307704539295,45.26677880759895,A,Work assigned,,NA,5707,,20260801210018,2026-08-02 01:13:24
150,2026-08-01 18:30:02,,P,Outage,-73.71647773442989,45.51145863191332,R,Crew en route,,NA,0121,,20260801210018,2026-08-02 01:13:24
1,2026-08-01 18:25:29,2026-08-01 23:15:00,P,Outage,-73.44090176371911,46.03869670043291,N,NA,,NA,5058,,20260801210018,2026-08-02 01:13:24
4,2026-08-01 18:03:48,,P,Outage,-66.557251748404,48.057872057003195,N,NA,,NA,2241,,20260801210018,2026-08-02 01:13:24
67,2026-08-01 18:26:59,2026-08-01 23:15:00,P,Outage,-75.70746009560548,46.845462658795554,L,Crew at work,51,Vegetation damage,2297,,20260801210018,2026-08-02 01:13:24
3,2026-08-01 19:47:17,2026-08-01 21:45:00,P,Outage,-71.01840422012083,48.49588594341872,R,Crew en route,,NA,7002,,20260801210018,2026-08-02 01:13:24
2,2026-08-01 19:01:20,2026-08-02 13:15:00,P,Outage,-75.44041444572751,51.5012779535672,R,Crew en route,,NA,9165,,20260801210018,2026-08-02 01:13:24
150,2026-08-01 13:36:27,2026-08-01 21:30:00,P,Outage,-72.12215250151526,45.058912305771905,L,Crew at work,51,Vegetation damage,8362,,20260801210018,2026-08-02 01:13:24
2,2026-08-01 20:16:51,2026-08-01 22:15:00,P,Outage,-72.91617395500901,45.69763264042565,A,Work assigned,,NA,8962,,20260801210018,2026-08-02 01:13:24
15,2026-08-01 16:19:47,2026-08-02 02:15:00,P,Outage,-75.9522101497119,46.2253698422034,L,Crew at work,51,Vegetation damage,1472,,20260802003009,2026-08-02 04:37:02
2,2026-08-01 16:06:36,2026-08-02 02:15:00,P,Outage,-72.65983265130104,45.02143693105246,R,Crew en route,,NA,1020,,20260802003009,2026-08-02 04:37:02
4,2026-08-01 15:27:13,2026-08-02 14:15:00,P,Outage,-75.81474988999629,46.591633258422064,N,NA,,NA,5766,,20260802003009,2026-08-02 04:37:02
9,2026-08-01 23:51:15,2026-08-02 01:45:00,P,Outage,-73.69323532821848,45.726624897686285,A,Work assigned,,NA,9160,,20260802003009,2026-08-02 04:37:02
7,2026-08-01 16:47:48,2026-08-02 02:15:00,P,Outage,-75.23959047972009,46.64974951089251,N,NA,,NA,1871,,20260802003009,2026-08-02 04:37:02
8,2026-08-01 21:47:27,2026-08-02 01:45:00,P,Outage,-74.62150671042177,46.12869881395056,L,Crew at work,51,Vegetation damage,7305,,20260802003009,2026-08-02 04:37:02
66,2026-08-01 20:12:06,,P,Outage,-75.26406707259268,46.63597891165731,R,Crew en route,,NA,1310,,20260802003009,2026-08-02 04:37:02
21,2026-08-01 18:09:58,2026-08-02 01:30:00,P,Outage,-74.13307704539295,45.26677880759895,L,Crew at work,12,Equipment failure,5707,,20260802003009,2026-08-02 04:37:02
150,2026-08-01 18:30:02,,P,Outage,-73.71647773442989,45.51145863191332,L,Crew at work,,NA,0121,,20260802003009,2026-08-02 04:37:02
73,2026-08-01 23:30:50,2026-08-02 01:30:00,P,Outage,-74.12318547272513,45.26895860237818,N,NA,,NA,5707,,20260802003009,2026-08-02 04:37:02
2,2026-08-01 19:01:20,2026-08-02 13:15:00,P,Outage,-75.44041444572751,51.5012779535672,R,Crew en route,,NA,9165,,20260802003009,2026-08-02 04:37:02
