customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-05-07 14:10:03,2026-05-07 19:15:00,I,Interruption,-72.08154449287993,45.95988937419824,L,Crew at work,60,NA,8656,,20260507152001,2026-05-07 19:29:13
10,2026-05-07 08:10:50,2026-05-07 16:00:00,P,Outage,-71.35165630051694,46.858425122078714,R,Crew en route,,NA,4425,,20260507152001,2026-05-07 19:29:13
585,2026-05-07 14:31:52,2026-05-07 16:30:00,P,Outage,-73.57756814677448,45.58135820040754,R,Crew en route,44,Accident or incident,0283,,20260507152001,2026-05-07 19:29:13
1,2026-05-07 14:19:48,2026-05-07 16:15:00,P,Outage,-71.37383868259033,45.7024443850664,R,Crew en route,,NA,9461,,20260507152001,2026-05-07 19:29:13
29,2026-05-07 14:14:17,2026-05-07 16:15:00,P,Outage,-71.4016238505529,47.08291656797157,N,NA,,NA,9070,,20260507152001,2026-05-07 19:29:13
9,2026-05-07 14:22:50,2026-05-07 16:15:00,P,Outage,-71.22202547112602,46.90044874641032,R,Crew en route,,NA,1302,,20260507152001,2026-05-07 19:29:13
767,2026-05-07 14:20:44,2026-05-07 17:15:00,I,Interruption,-73.61222628716543,45.52149750150024,L,Crew at work,62,NA,0117,,20260507152001,2026-05-07 19:29:13
552,2026-05-07 11:57:24,2026-05-07 18:15:00,P,Outage,-73.62429098933052,45.72507792138437,L,Crew at work,58,Equipment failure,6972,,20260507152001,2026-05-07 19:29:13
23,2026-05-07 13:10:45,2026-05-07 19:45:00,I,Interruption,-73.62716366448385,45.50372271057116,L,Crew at work,61,NA,1000,,20260507152001,2026-05-07 19:29:13
1,2026-05-07 08:27:11,2026-05-07 22:15:00,I,Interruption,-73.83834346843241,45.64427260965764,A,Work assigned,63,NA,9034,,20260507152001,2026-05-07 19:29:13
15,2026-05-07 08:44:45,2026-05-07 23:00:00,I,Interruption,-74.04709108542318,45.78622020827208,L,Crew at work,62,NA,1353,,20260507152001,2026-05-07 19:29:13
46,2026-05-07 08:33:44,2026-05-07 17:15:00,I,Interruption,-73.4649007169605,45.53162635322114,L,Crew at work,61,NA,4410,,20260507152001,2026-05-07 19:29:13
4,2026-05-07 08:17:54,2026-05-07 16:15:00,I,Interruption,-70.76519761106518,46.908362370928096,L,Crew at work,61,NA,1386,,20260507152001,2026-05-07 19:29:13
1063,2026-05-07 08:16:03,,I,Interruption,-73.60530042018202,45.42480682817461,L,Crew at work,63,NA,0107,,20260507152001,2026-05-07 19:29:13
88,2026-05-07 15:14:25,,P,Outage,-74.01966589976595,45.831434252166055,N,NA,,NA,4152,,20260507152001,2026-05-07 19:29:13
16,2026-05-07 15:11:11,,P,Outage,-73.71527518772209,45.7667412970053,N,NA,,NA,7203,,20260507152001,2026-05-07 19:29:13
1,2026-05-07 10:24:04,,I,Interruption,-72.83641648105265,45.55213709235275,L,Crew at work,62,NA,6462,,20260507152001,2026-05-07 19:29:13
