customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
1,2026-05-07 14:10:03,,I,Interruption,-72.08154449287993,45.95988937419824,L,Crew at work,60,NA,8656,,20260507212006,2026-05-08 01:24:26
29,2026-05-07 14:14:17,,P,Outage,-71.4016238505529,47.08291656797157,L,Crew at work,51,Vegetation damage,9070,,20260507212006,2026-05-08 01:24:26
11,2026-05-07 15:14:07,,P,Outage,-72.66715469785899,45.245799873956706,A,Work assigned,,NA,1505,,20260507212006,2026-05-08 01:24:26
227,2026-05-07 15:48:35,2026-05-07 22:45:00,P,Outage,-73.41994088271416,46.029440487160926,L,Crew at work,33,Accident or incident,3732,,20260507212006,2026-05-08 01:24:26
1,2026-05-07 11:49:18,2026-05-08 00:00:00,P,Outage,-73.89010984377367,45.554280652943554,N,NA,58,Equipment failure,6639,,20260507212006,2026-05-08 01:24:26
6,2026-05-07 20:35:38,2026-05-07 23:45:00,P,Outage,-71.83065405223392,46.84038776490155,L,Crew at work,,NA,7980,,20260507212006,2026-05-08 01:24:26
2,2026-05-07 20:31:12,2026-05-08 16:45:00,P,Outage,-72.79288022282641,47.705259050161494,A,Work assigned,,NA,4179,,20260507212006,2026-05-08 01:24:26
13,2026-05-07 18:49:37,,P,Outage,-73.42231393537259,46.052720742882826,A,Work assigned,,NA,5058,,20260507212006,2026-05-08 01:24:26
55,2026-05-07 19:16:44,,P,Outage,-73.419399970939,46.05254989091198,A,Work assigned,,NA,5058,,20260507212006,2026-05-08 01:24:26
2,2026-05-07 20:13:56,2026-05-07 22:15:00,P,Outage,-72.21648047853255,45.4153638167081,N,NA,,NA,5122,,20260507212006,2026-05-08 01:24:26
546,2026-05-07 18:32:29,2026-05-08 01:15:00,P,Outage,-72.68533662247125,46.616835665518174,L,Crew at work,51,Vegetation damage,2435,,20260507212006,2026-05-08 01:24:26
409,2026-05-07 19:26:00,2026-05-07 21:45:00,I,Interruption,-73.95352490263222,45.81250653890183,L,Crew at work,62,NA,9013,,20260507212006,2026-05-08 01:24:26
9,2026-05-07 14:31:52,2026-05-08 05:15:00,P,Outage,-73.58070989403548,45.580329364886445,L,Crew at work,44,Accident or incident,0283,,20260507212006,2026-05-08 01:24:26
35,2026-05-07 10:10:58,2026-05-07 23:15:00,P,Outage,-73.66746710960028,45.438675464103056,N,NA,,NA,0105,,20260507212006,2026-05-08 01:24:26
61,2026-05-07 21:13:35,,P,Outage,-73.67290057225641,45.569796547593135,N,NA,,NA,5320,,20260507212006,2026-05-08 01:24:26
