customers_affected,start_time,estimated_end_time,type_code,type,longitude,latitude,status_code,status,cause_code,cause,municipality_id,message_id,bis_version,pulled_at
20,2026-09-25 19:46:00,,P,Outage,-73.63464083362923,45.59338842450974,N,NA,,NA,0111,,20260925200008,2026-09-26 00:15:14
17,2026-09-25 19:58:40,,P,Outage,-72.60848219677972,46.32606333754497,N,NA,,NA,9239,,20260925200008,2026-09-26 00:15:14
19,2026-09-25 19:04:47,2026-09-25 23:15:00,P,Outage,-73.36000384485952,45.05050299268271,L,Crew at work,33,Accident or incident,4128,,20260925200008,2026-09-26 00:15:14
1,2026-09-25 18:06:29,2026-09-25 21:15:00,P,Outage,-72.68630337008587,47.520214149581314,A,Work assigned,,NA,3907,,20260925200008,2026-09-26 00:15:14
9,2026-09-25 18:51:21,2026-09-25 20:45:00,P,Outage,-71.27590591777086,46.842411499161344,R,Crew en route,,NA,5411,,20260925200008,2026-09-26 00:15:14
4,2026-09-25 19:29:04,2026-09-25 23:30:00,P,Outage,-73.81539629671246,45.54861164405574,L,Crew at work,11,Equipment failure,2261,,20260925200008,2026-09-26 00:15:14
566,2026-09-25 14:56:29,,P,Outage,-77.59901609320274,49.782022677947744,R,Crew en route,,NA,4593,,20260925200008,2026-09-26 00:15:14
11,2026-09-25 12:53:22,2026-09-25 23:15:00,P,Outage,-74.66024802845651,45.78185773545692,L,Crew at work,44,Accident or incident,2495,,20260925200008,2026-09-26 00:15:14
2776,2026-09-25 19:46:02,,P,Outage,-73.62707788322497,45.59740657598901,R,Crew en route,44,Accident or incident,1000,,20260925200008,2026-09-26 00:15:14
1,2026-09-25 17:37:59,2026-09-25 20:30:00,P,Outage,-72.78764661388014,46.05846401796378,R,Crew en route,,NA,5227,,20260925200008,2026-09-26 00:15:14
21,2026-09-25 18:18:45,2026-09-25 20:15:00,P,Outage,-73.49877816399966,45.503799735320236,A,Work assigned,,NA,7335,,20260925200008,2026-09-26 00:15:14
4,2026-09-25 17:26:55,,P,Outage,-75.64361615139114,46.275420847223685,A,Work assigned,,NA,4980,,20260925200008,2026-09-26 00:15:14
3,2026-09-25 16:01:25,2026-09-25 23:15:00,P,Outage,-73.58529190219497,45.58591788065249,A,Work assigned,,NA,0283,,20260925200008,2026-09-26 00:15:14
1,2026-09-25 23:00:11,2026-09-26 00:45:00,I,Interruption,-70.36126609110069,47.11056049939891,L,Crew at work,71,NA,3888,,20260926004013,2026-09-26 04:57:25
4,2026-09-25 19:29:04,2026-09-26 02:45:00,P,Outage,-73.81539629671246,45.54861164405574,L,Crew at work,11,Equipment failure,2261,,20260926004013,2026-09-26 04:57:25
5,2026-09-25 14:56:29,,P,Outage,-77.70486353815805,49.72907716176127,L,Crew at work,,NA,4593,,20260926004013,2026-09-26 04:57:25
316,2026-09-25 14:56:29,,P,Outage,-77.65678240694922,49.74641057309085,L,Crew at work,,NA,4593,,20260926004013,2026-09-26 04:57:25
2,2026-09-25 19:04:47,2026-09-26 01:15:00,P,Outage,-73.35835809120526,45.05026469699774,R,Crew en route,33,Accident or incident,4128,,20260926004013,2026-09-26 04:57:25
21,2026-09-25 18:18:45,2026-09-26 01:45:00,P,Outage,-73.49877816399966,45.503799735320236,L,Crew at work,11,Equipment failure,7335,,20260926004013,2026-09-26 04:57:25
3,2026-09-25 16:01:25,2026-09-26 02:45:00,P,Outage,-73.58529190219497,45.58591788065249,L,Crew at work,,NA,0283,,20260926004013,2026-09-26 04:57:25
1,2026-09-25 23:00:11,,I,Interruption,-70.36126609110069,47.11056049939891,L,Crew at work,71,NA,3888,,20260926052019,2026-09-26 09:37:34
3,2026-09-26 04:10:33,2026-09-26 06:15:00,P,Outage,-75.67365872499674,46.17347782921996,R,Crew en route,,NA,5064,,20260926052019,2026-09-26 09:37:34
1,2026-09-26 01:48:54,,P,Outage,-71.99842726331833,45.56711733036129,L,Crew at work,,NA,9486,,20260926052019,2026-09-26 09:37:34
1483,2026-09-26 05:09:52,2026-09-26 12:15:00,P,Outage,-71.11947666932669,46.484168279729666,L,Crew at work,54,Accident or incident,6165,,20260926052019,2026-09-26 09:37:34
305,2026-09-25 14:56:29,2026-09-26 12:15:00,P,Outage,-77.63194331752817,49.75510491301878,A,Work assigned,,NA,4593,,20260926052019,2026-09-26 09:37:34
21,2026-09-25 18:18:45,2026-09-26 12:15:00,P,Outage,-73.49877816399966,45.503799735320236,N,NA,11,Equipment failure,7335,,20260926052019,2026-09-26 09:37:34
