customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
1,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
182104,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
71,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
99,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
89008,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,NA,NA,20260709210012,2026-07-10 01:15:22
NA,NA,NA,NA,NA,NA,-77.76367026714125,48.11234961983573,20260709210012,2026-07-10 01:15:22
1,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
182104,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
71,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
99,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
89008,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,NA,NA,20260710010019,2026-07-10 05:08:03
NA,NA,NA,NA,NA,NA,-77.76367026714125,48.11234961983573,20260710010019,2026-07-10 05:08:03
