customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
180,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
141964,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
61,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
21,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
66072,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,NA,NA,20260515211007,2026-05-16 01:23:26
NA,NA,NA,NA,NA,NA,-73.63676048105138,45.525967926287315,20260515211007,2026-05-16 01:23:26
3,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
55989,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
64,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
22,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
99060,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,NA,NA,20260516003016,2026-05-16 04:45:21
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516003016,2026-05-16 04:45:21
3,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
55989,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
64,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
22,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
99060,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,NA,NA,20260516030013,2026-05-16 07:06:06
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516030013,2026-05-16 07:06:06
3,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
55989,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
64,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
22,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
99060,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,NA,NA,20260516045019,2026-05-16 09:00:00
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516045019,2026-05-16 09:00:00
3,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
55989,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
64,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
22,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
99060,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,NA,NA,20260516060016,2026-05-16 10:13:08
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516060016,2026-05-16 10:13:08
3,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
55989,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
64,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
22,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
99060,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,NA,NA,20260516071013,2026-05-16 11:19:29
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516071013,2026-05-16 11:19:29
3,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
55989,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
64,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
22,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
99060,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,NA,NA,20260516095011,2026-05-16 13:58:57
NA,NA,NA,NA,NA,NA,-73.78715194956902,50.2402164578128,20260516095011,2026-05-16 13:58:57
