customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
2,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
134961,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
67,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
85,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
58227,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,NA,NA,20260919213006,2026-09-20 01:37:44
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260919213006,2026-09-20 01:37:44
2,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
134961,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
67,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
85,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
58227,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,NA,NA,20260920025020,2026-09-20 06:59:49
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260920025020,2026-09-20 06:59:49
2,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
134961,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
67,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
85,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
58227,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,NA,NA,20260920075008,2026-09-20 12:01:09
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260920075008,2026-09-20 12:01:09
2,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
134961,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
67,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
85,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
58227,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,NA,NA,20260920112015,2026-09-20 15:34:05
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260920112015,2026-09-20 15:34:05
2,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
134961,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
67,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
85,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
58227,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,NA,NA,20260920141015,2026-09-20 18:19:25
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260920141015,2026-09-20 18:19:25
