customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
2,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
134961,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
67,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
85,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
58227,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,NA,NA,20260907202002,2026-09-08 00:33:31
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260907202002,2026-09-08 00:33:31
8,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
187224,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
62,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
40,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
78047,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,NA,NA,20260908010004,2026-09-08 05:13:14
NA,NA,NA,NA,NA,NA,-74.45985309184053,46.09370348720175,20260908010004,2026-09-08 05:13:14
8,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
187224,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
62,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
40,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
78047,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,NA,NA,20260908053004,2026-09-08 09:40:39
NA,NA,NA,NA,NA,NA,-74.45985309184053,46.09370348720175,20260908053004,2026-09-08 09:40:39
2,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
134961,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
67,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
85,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
58227,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,NA,NA,20260908094020,2026-09-08 13:52:15
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260908094020,2026-09-08 13:52:15
2,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
134961,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
67,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
85,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
58227,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,NA,NA,20260908133015,2026-09-08 17:38:25
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260908133015,2026-09-08 17:38:25
2,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
134961,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
67,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
85,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
58227,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,NA,NA,20260908161015,2026-09-08 20:18:23
NA,NA,NA,NA,NA,NA,-73.47630993192968,45.565077867669615,20260908161015,2026-09-08 20:18:23
