customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
16,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
184500,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
61,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
40,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
83050,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,NA,NA,20260720065008,2026-07-21 00:58:45
NA,NA,NA,NA,NA,NA,-75.83005090816116,46.20819000207435,20260720065008,2026-07-21 00:58:45
1262,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
184315,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
NA,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
71,NA,NA,NA,NA,NA,NA,NA,20260721084018,2026-07-21 12:49:55
