customers_affected,notice_id,planned_start,planned_end,actual_start,actual_end,longitude,latitude,aip_version,pulled_at
2,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
183177,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
71,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
99,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
99060,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,NA,NA,20260629213007,2026-06-30 01:37:01
NA,NA,NA,NA,NA,NA,-77.50711665479473,53.59927961569264,20260629213007,2026-06-30 01:37:01
2,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
183177,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
71,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
99,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
99060,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,NA,NA,20260630014016,2026-06-30 05:54:10
NA,NA,NA,NA,NA,NA,-77.50711665479473,53.59927961569264,20260630014016,2026-06-30 05:54:10
2,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
183177,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
71,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
99,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
99060,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,NA,NA,20260630044011,2026-06-30 08:53:12
NA,NA,NA,NA,NA,NA,-77.50711665479473,53.59927961569264,20260630044011,2026-06-30 08:53:12
2,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
183177,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
71,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
99,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
99060,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,NA,NA,20260630073005,2026-06-30 11:38:07
NA,NA,NA,NA,NA,NA,-77.50711665479473,53.59927961569264,20260630073005,2026-06-30 11:38:07
1,NA,NA,NA,NA,NA,NA,NA,20260630092007,2026-06-30 13:29:30
182104,NA,NA,NA,NA,NA,NA,NA,20260630092007,2026-06-30 13:29:30
NA,NA,NA,NA,NA,NA,NA,NA,20260630092007,2026-06-30 13:29:30
NA,NA,NA,NA,NA,NA,NA,NA,20260630092007,2026-06-30 13:29:30
NA,NA,NA,NA,NA,NA,NA,NA,20260630092007,2026-06-30 13:29:30
